page_number,naics_id,naics_description,sic_id,sic_description
page_30,335220,Major Household Appliance Manufacturing,3632,Household Refrigerators and Freezers
page_30,335220,Major Household Appliance Manufacturing,3633,Household Laundry Equipment
page_30,335220,Major Household Appliance Manufacturing,3639,"Household Appliances, Nec"
page_30,335311,"Power, Distribution, and Specialty Transformer Manufacturing",3548,Welding Apparatus
page_30,335311,"Power, Distribution, and Specialty Transformer Manufacturing Transformers",3612,"Power, Distribution and Specialty"
page_30,335312,Motor and Generator Manufacturing,3621,Motors and Generators
page_30,335312,Motor and Generator Manufacturing,7694,Armature Rewinding Shops
page_30,335313,Switchgear and Switchboard Apparatus Manufacturing,3613,Switchgear and Switchboard Apparatus
page_30,335314,Relay and Industrial Control Manufacturing,3625,Relays and Industrial Controls
page_30,335911,Storage Battery Manufacturing,3691,Storage Batteries
page_30,335912,Primary Battery Manufacturing,3692,"Primary Batteries, Dry and Wet"
page_30,335921,Fiber Optic Cable Manufacturing,3357,Nonferrous Wiredrawing and Insulating
page_30,335929,Other Communication and Energy Wire Manufacturing,3357,Nonferrous Wiredrawing and Insulating
page_30,335931,Current-Carrying Wiring Device Manufacturing,3643,Current-carrying Wiring Devices
page_31,335932,Noncurrent-Carrying Wiring Device Manufacturing,3644,Noncurrent-carrying Wiring Devices
page_31,335991,Carbon and Graphite Product Manufacturing,3624,Carbon and Graphite Products
page_31,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,3629,Electrical Industrial Apparatus
page_31,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,3699,"Electrical Equipment and Supplies, Nec"
page_31,336111,Automobile Manufacturing,3711,Motor Vehicles and Car Bodies
page_31,336112,Light Truck and Utility Vehicle Manufacturing,3711,Motor Vehicles and Car Bodies
page_31,336120,Heavy Duty Truck Manufacturing,3711,Motor Vehicles and Car Bodies
page_31,336211,Motor Vehicle Body Manufacturing,3711,Motor Vehicles and Car Bodies
page_31,336211,Motor Vehicle Body Manufacturing,3713,Truck and Bus Bodies
